product_id,product_name,category,sub_category,brand,price,cost_price,launch_date,is_active
P-4553,Product_4553,Electronics,Mobile,Brand_31,4744.54,3157.93,2022-05-04,N
P-4554,Product_4554,Grocery,Beverages,Brand_17,8422.76,4440.21,2023-07-22,Y
P-4555,Product_4555,Electronics,Accessories,Brand_97,10132.6,5948.88,2022-10-29,N
P-4556,Product_4556,Fashion,Women,Brand_23,42775.61,31484.92,2023-08-14,Y
P-4557,Product_4557,Grocery,Beverages,Brand_93,25116.71,13222.74,2022-01-29,Y
P-4558,Product_4558,Home,Furniture,Brand_49,43343.98,30549.85,2024-10-12,Y
P-4559,Product_4559,Electronics,Mobile,Brand_86,1896.12,1121.61,2023-04-08,N
P-4560,Product_4560,Electronics,Mobile,Brand_26,24917.47,15209.15,2023-10-12,Y
P-4561,Product_4561,Grocery,Beverages,Brand_87,33535.93,22058.18,2022-03-10,Y
P-4562,Product_4562,Electronics,Accessories,Brand_71,33258.23,23759.19,2022-04-05,Y
P-4563,Product_4563,Grocery,Beverages,Brand_66,37072.21,21234.48,2022-08-24,N
P-4564,Product_4564,Home,Decor,Brand_90,25206.25,15229.64,2023-06-19,Y
P-4565,Product_4565,Fashion,Men,Brand_95,2229.96,1348.32,2024-11-21,N
P-4566,Product_4566,Electronics,Accessories,Brand_18,16915.68,11656.03,2024-05-11,Y
P-4567,Product_4567,Electronics,Accessories,Brand_15,2289.55,1404.22,2023-05-07,Y
P-4568,Product_4568,Home,Furniture,Brand_13,31531.45,22739.9,2022-08-01,N
P-4569,Product_4569,Home,Furniture,Brand_15,42672.79,28973.02,2024-02-09,Y
P-4570,Product_4570,Grocery,Beverages,Brand_96,27999.28,19611.38,2023-09-20,Y
P-4571,Product_4571,Electronics,Mobile,Brand_22,603.33,313.99,2024-06-12,N
P-4572,Product_4572,Fashion,Men,Brand_10,37164.84,26111.34,2022-08-07,Y
P-4573,Product_4573,Electronics,Accessories,Brand_83,1297.54,824.57,2024-01-21,Y
P-4574,Product_4574,Home,Decor,Brand_43,12430.76,9707.98,2023-10-03,Y
P-4575,Product_4575,Fashion,Women,Brand_15,3900.9,2907.81,2024-11-19,N
P-4576,Product_4576,Electronics,Laptop,Brand_72,46080.54,30497.55,2022-12-20,N
P-4577,Product_4577,Electronics,Accessories,Brand_62,20411.3,14110.65,2024-01-25,Y
P-4578,Product_4578,Fashion,Men,Brand_23,11135.41,7946.71,2022-02-23,N
P-4579,Product_4579,Electronics,Laptop,Brand_18,32316.66,18598.08,2023-03-11,N
P-4580,Product_4580,Fashion,Men,Brand_8,40876.2,29627.67,2024-08-25,Y
P-4581,Product_4581,Fashion,Women,Brand_58,34591.7,23769.15,2024-02-27,Y
P-4582,Product_4582,Home,Furniture,Brand_99,29546.97,20461.65,2023-12-22,Y
P-4583,Product_4583,Grocery,Beverages,Brand_34,2818.89,1663.66,2023-02-10,Y
P-4584,Product_4584,Grocery,Food,Brand_11,32676.85,23618.35,2022-10-12,Y
P-4585,Product_4585,Fashion,Men,Brand_6,9197.25,5349.77,2024-10-08,Y
P-4586,Product_4586,Home,Decor,Brand_30,44391.38,26421.39,2023-12-18,N
P-4587,Product_4587,Home,Decor,Brand_78,11279.35,7985.61,2024-08-18,N
P-4588,Product_4588,Grocery,Beverages,Brand_27,1059.19,640.96,2024-02-27,N
P-4589,Product_4589,Grocery,Food,Brand_71,30791.9,17097.27,2023-01-17,N
P-4590,Product_4590,Home,Furniture,Brand_46,9262.56,6819.47,2022-12-16,Y
P-4591,Product_4591,Home,Furniture,Brand_30,21544.67,13421.45,2022-04-03,Y
P-4592,Product_4592,Electronics,Mobile,Brand_10,31816.05,17415.92,2022-10-20,Y
P-4593,Product_4593,Electronics,Accessories,Brand_71,44395.83,34712.99,2023-06-07,Y
P-4594,Product_4594,Electronics,Laptop,Brand_57,34315.42,18297.03,2024-04-29,N
P-4595,Product_4595,Home,Decor,Brand_95,10727.64,8459.42,2024-02-28,Y
P-4596,Product_4596,Fashion,Kids,Brand_11,42596.34,26160.96,2024-10-19,Y
P-4597,Product_4597,Home,Decor,Brand_37,49141.33,33101.98,2023-03-28,Y
P-4598,Product_4598,Electronics,Mobile,Brand_80,20861.07,13963.58,2024-09-15,N
P-4599,Product_4599,Fashion,Kids,Brand_94,40597.62,22530.27,2024-02-05,Y
P-4600,Product_4600,Fashion,Men,Brand_76,45450.73,35840.89,2022-05-06,Y
P-4601,Product_4601,Fashion,Women,Brand_12,9678.1,5742.32,2024-05-13,N
P-4602,Product_4602,Grocery,Beverages,Brand_88,35230.51,22852.75,2024-08-16,Y
P-4603,Product_4603,Electronics,Mobile,Brand_21,45442.04,23692.23,2024-12-02,Y
P-4604,Product_4604,Grocery,Beverages,Brand_35,42283.69,27702.04,2023-11-02,Y
P-4605,Product_4605,Home,Furniture,Brand_6,28391.35,16535.64,2024-08-27,Y
P-4606,Product_4606,Fashion,Women,Brand_68,38185.62,28869.71,2024-10-09,N
P-4607,Product_4607,Grocery,Beverages,Brand_54,32791.55,21409.64,2023-03-07,Y
P-4608,Product_4608,Electronics,Laptop,Brand_49,2365.96,1408.63,2022-10-16,Y
P-4609,Product_4609,Fashion,Kids,Brand_61,11965.07,7443.32,2024-03-11,Y
P-4610,Product_4610,Home,Decor,Brand_25,31224.63,21664.06,2024-06-18,Y
P-4611,Product_4611,Grocery,Food,Brand_21,19582.86,12529.02,2023-08-16,Y
P-4612,Product_4612,Fashion,Women,Brand_92,32037.65,24896.68,2024-08-05,Y
P-4613,Product_4613,Grocery,Beverages,Brand_99,27708.42,22124.93,2024-10-17,N
P-4614,Product_4614,Fashion,Men,Brand_32,46548.79,25762.54,2024-05-30,N
P-4615,Product_4615,Grocery,Beverages,Brand_26,41589.82,33225.05,2024-05-25,Y
P-4616,Product_4616,Electronics,Accessories,Brand_34,22689.25,14592.07,2024-08-30,N
P-4617,Product_4617,Grocery,Beverages,Brand_94,39595.11,23458.88,2022-03-17,N
P-4618,Product_4618,Fashion,Men,Brand_53,21825.28,16217.52,2022-09-10,Y
P-4619,Product_4619,Fashion,Women,Brand_73,14362.89,9537.82,2022-04-03,Y
P-4620,Product_4620,Electronics,Accessories,Brand_82,29142.35,20622.94,2024-05-04,Y
P-4621,Product_4621,Grocery,Food,Brand_44,32056.73,18495.38,2022-03-28,Y
P-4622,Product_4622,Grocery,Food,Brand_51,13135.95,6814.72,2024-06-09,Y
P-4623,Product_4623,Grocery,Beverages,Brand_69,30768.41,24110.8,2022-02-05,N
P-4624,Product_4624,Home,Furniture,Brand_100,48024.22,29535.28,2022-03-16,N
P-4625,Product_4625,Electronics,Laptop,Brand_13,45058.47,31449.16,2024-02-26,N
P-4626,Product_4626,Fashion,Women,Brand_93,8480.2,4350.44,2024-10-15,Y
P-4627,Product_4627,Electronics,Mobile,Brand_37,4381.96,3252.73,2023-04-09,N
P-4628,Product_4628,Fashion,Women,Brand_69,16025.23,10113.96,2023-05-31,N
P-4629,Product_4629,Fashion,Men,Brand_97,306.72,154.92,2024-01-03,Y
P-4630,Product_4630,Fashion,Kids,Brand_38,2832.05,2002.89,2024-08-25,Y
P-4631,Product_4631,Home,Furniture,Brand_46,44807.9,27800.87,2024-04-04,N
P-4632,Product_4632,Fashion,Men,Brand_66,31648.43,19589.2,2022-07-07,Y
P-4633,Product_4633,Electronics,Laptop,Brand_14,48436.41,38311.5,2024-03-06,N
P-4634,Product_4634,Home,Furniture,Brand_50,12683.5,10027.16,2023-01-01,Y
P-4635,Product_4635,Fashion,Kids,Brand_93,47605.03,27708.89,2024-12-28,Y
P-4636,Product_4636,Home,Furniture,Brand_94,3418.61,2045.06,2023-06-26,Y
P-4637,Product_4637,Grocery,Food,Brand_4,43925.71,33592.72,2024-11-15,N
P-4638,Product_4638,Grocery,Food,Brand_88,44211.29,25567.98,2024-08-31,Y
P-4639,Product_4639,Home,Decor,Brand_23,40241.86,27220.3,2022-09-18,Y
P-4640,Product_4640,Grocery,Beverages,Brand_81,42709.17,22690.13,2022-08-08,Y
P-4641,Product_4641,Home,Furniture,Brand_41,1572.04,820.81,2023-06-08,N
P-4642,Product_4642,Home,Furniture,Brand_4,13031.32,8123.17,2024-03-31,N
P-4643,Product_4643,Fashion,Kids,Brand_8,48982.38,26911.1,2023-03-16,N
P-4644,Product_4644,Electronics,Laptop,Brand_61,24574.32,13058.87,2022-01-22,N
P-4645,Product_4645,Grocery,Beverages,Brand_70,47413.31,30661.24,2024-03-05,N
P-4646,Product_4646,Electronics,Accessories,Brand_10,21828.83,12532.58,2022-12-31,N
P-4647,Product_4647,Home,Decor,Brand_26,30180.08,17413.37,2024-02-29,N
P-4648,Product_4648,Electronics,Laptop,Brand_42,15872.27,11165.05,2023-08-21,N
P-4649,Product_4649,Fashion,Kids,Brand_72,34126.92,19576.98,2024-10-18,Y
P-4650,Product_4650,Electronics,Laptop,Brand_3,19239.95,9635.88,2024-10-19,Y
P-4651,Product_4651,Fashion,Women,Brand_33,5520.14,3713.96,2023-08-16,N
P-4652,Product_4652,Fashion,Women,Brand_6,10454.73,5761.14,2022-06-04,N
P-4653,Product_4653,Grocery,Food,Brand_93,30313.4,21774.8,2024-05-19,N
P-4654,Product_4654,Home,Decor,Brand_1,27741.44,21354.34,2024-12-18,Y
P-4655,Product_4655,Home,Furniture,Brand_86,20326.76,14949.53,2024-12-13,Y
P-4656,Product_4656,Grocery,Food,Brand_75,30571.62,21279.84,2022-08-14,Y
P-4657,Product_4657,Electronics,Laptop,Brand_71,34204.38,25899.33,2022-07-12,N
P-4658,Product_4658,Electronics,Accessories,Brand_35,8303.97,4283.39,2022-01-09,Y
P-4659,Product_4659,Grocery,Food,Brand_55,6301.86,4782.47,2022-12-09,Y
P-4660,Product_4660,Grocery,Food,Brand_29,2025.82,1351.44,2023-08-25,Y
P-4661,Product_4661,Grocery,Beverages,Brand_86,23108.44,13684.67,2022-04-15,N
P-4662,Product_4662,Grocery,Food,Brand_9,23610.34,16367.41,2023-05-16,Y
P-4663,Product_4663,Electronics,Accessories,Brand_61,49991.9,30846.07,2023-10-07,Y
P-4664,Product_4664,Grocery,Food,Brand_76,40711.69,29708.21,2024-12-03,N
P-4665,Product_4665,Electronics,Laptop,Brand_26,13080.98,7689.36,2023-09-17,Y
P-4666,Product_4666,Grocery,Food,Brand_92,30578.47,18534.29,2023-11-26,N
P-4667,Product_4667,Home,Decor,Brand_61,36951.5,29056.18,2022-08-02,Y
P-4668,Product_4668,Grocery,Food,Brand_52,42698.19,28912.91,2023-02-11,Y
P-4669,Product_4669,Home,Decor,Brand_49,41003.38,31780.36,2024-02-13,Y
P-4670,Product_4670,Home,Furniture,Brand_70,38707.58,29818.38,2024-09-20,Y
P-4671,Product_4671,Fashion,Men,Brand_20,35533.78,23075.72,2022-09-12,N
P-4672,Product_4672,Electronics,Mobile,Brand_9,1054.98,597.43,2023-01-15,N
P-4673,Product_4673,Home,Decor,Brand_42,31368.59,21186.46,2023-06-19,N
P-4674,Product_4674,Grocery,Food,Brand_49,8683.56,4488.07,2022-11-11,N
P-4675,Product_4675,Electronics,Mobile,Brand_65,7654.47,4307.9,2022-11-25,Y
P-4676,Product_4676,Grocery,Food,Brand_45,42760.64,32628.02,2024-08-22,N
P-4677,Product_4677,Electronics,Accessories,Brand_60,17977.2,13761.62,2024-05-13,Y
P-4678,Product_4678,Grocery,Food,Brand_81,13739.04,8526.23,2022-07-09,N
P-4679,Product_4679,Home,Decor,Brand_37,18644.21,11490.49,2023-10-06,N
P-4680,Product_4680,Grocery,Beverages,Brand_5,17526.45,9724.39,2024-12-14,Y
P-4681,Product_4681,Grocery,Food,Brand_14,21813.4,15226.08,2022-11-17,Y
P-4682,Product_4682,Fashion,Women,Brand_59,49674.43,36503.67,2024-11-23,Y
P-4683,Product_4683,Home,Furniture,Brand_75,8147.84,4690.36,2024-09-27,N
P-4684,Product_4684,Electronics,Laptop,Brand_59,32686.29,18465.54,2024-01-01,N
P-4685,Product_4685,Home,Decor,Brand_34,47592.54,27551.47,2024-03-20,Y
P-4686,Product_4686,Home,Decor,Brand_62,46151.19,28394.82,2022-03-03,Y
P-4687,Product_4687,Home,Decor,Brand_8,49044.26,26762.01,2024-04-30,N
P-4688,Product_4688,Fashion,Kids,Brand_69,41396.6,24655.29,2024-03-17,N
P-4689,Product_4689,Home,Furniture,Brand_67,25044.59,12730.15,2022-05-22,Y
P-4690,Product_4690,Fashion,Men,Brand_5,34260.89,18407.87,2024-12-08,N
P-4691,Product_4691,Grocery,Food,Brand_77,31519.8,24470.37,2024-06-21,Y
P-4692,Product_4692,Electronics,Accessories,Brand_15,39313.83,28367.15,2024-06-15,N
P-4693,Product_4693,Electronics,Mobile,Brand_97,31718.74,19432.59,2022-09-26,N
P-4694,Product_4694,Electronics,Mobile,Brand_3,9358.87,5585.38,2022-05-19,Y
P-4695,Product_4695,Grocery,Food,Brand_68,8140.93,6196.46,2024-10-26,N
P-4696,Product_4696,Home,Decor,Brand_54,22763.48,17459.87,2024-11-04,N
P-4697,Product_4697,Electronics,Mobile,Brand_39,44111.63,26632.41,2023-01-02,Y
P-4698,Product_4698,Grocery,Beverages,Brand_53,20005.73,15625.23,2022-08-15,Y
P-4699,Product_4699,Grocery,Food,Brand_81,34556.19,24679.46,2023-08-04,N
P-4700,Product_4700,Fashion,Women,Brand_24,29227.77,19555.4,2024-12-15,N
P-4701,Product_4701,Electronics,Accessories,Brand_13,38875.42,22849.49,2024-06-01,Y
P-4702,Product_4702,Fashion,Women,Brand_75,7244.1,5239.99,2024-01-25,N
P-4703,Product_4703,Home,Furniture,Brand_7,29674.12,20831.7,2023-08-04,Y
P-4704,Product_4704,Electronics,Mobile,Brand_46,22864.84,11877.09,2023-02-07,Y
P-4705,Product_4705,Electronics,Mobile,Brand_33,5680.04,4384.79,2023-04-24,Y
P-4706,Product_4706,Fashion,Men,Brand_35,42567.96,29003.15,2023-09-06,Y
P-4707,Product_4707,Fashion,Men,Brand_29,14394.99,7803.38,2023-01-26,Y
P-4708,Product_4708,Grocery,Food,Brand_2,21275.35,15717.42,2024-06-13,N
P-4709,Product_4709,Grocery,Food,Brand_99,42803.74,31687.96,2023-03-28,N
P-4710,Product_4710,Fashion,Women,Brand_22,4540.81,2909.89,2023-10-22,Y
P-4711,Product_4711,Grocery,Food,Brand_90,21050.77,15734.41,2022-06-20,N
P-4712,Product_4712,Home,Furniture,Brand_1,18796.77,14424.87,2022-01-06,N
P-4713,Product_4713,Grocery,Food,Brand_56,6214.3,3843.33,2022-05-25,Y
P-4714,Product_4714,Electronics,Laptop,Brand_17,42790.57,24090.83,2023-09-25,N
P-4715,Product_4715,Home,Decor,Brand_54,7548.29,5401.4,2023-06-05,N
P-4716,Product_4716,Grocery,Beverages,Brand_83,32290.07,20975.84,2024-10-22,Y
P-4717,Product_4717,Home,Decor,Brand_28,22321.18,13332.05,2024-01-26,Y
P-4718,Product_4718,Grocery,Beverages,Brand_5,9292.02,6858.39,2022-01-03,N
P-4719,Product_4719,Grocery,Beverages,Brand_87,22924.11,15085.46,2023-04-15,Y
P-4720,Product_4720,Grocery,Food,Brand_2,38635.7,27157.75,2023-05-27,Y
P-4721,Product_4721,Grocery,Beverages,Brand_70,35227.55,27195.7,2023-07-24,N
P-4722,Product_4722,Electronics,Mobile,Brand_69,11736.66,8995.86,2024-04-24,N
P-4723,Product_4723,Grocery,Food,Brand_72,22887.64,17511.56,2024-03-04,Y
P-4724,Product_4724,Grocery,Beverages,Brand_87,3725.68,2304.34,2022-01-29,Y
P-4725,Product_4725,Electronics,Laptop,Brand_50,46887.93,34103.11,2024-02-27,N
P-4726,Product_4726,Fashion,Men,Brand_86,11357.69,8775.52,2022-03-24,Y
P-4727,Product_4727,Home,Decor,Brand_14,4874.54,2538.61,2024-11-13,Y
P-4728,Product_4728,Electronics,Laptop,Brand_39,29104.97,21655.16,2023-07-07,N
P-4729,Product_4729,Fashion,Women,Brand_61,44769.47,23837.9,2022-05-22,Y
P-4730,Product_4730,Home,Furniture,Brand_47,17706.42,10088.12,2024-02-12,Y
P-4731,Product_4731,Grocery,Food,Brand_41,48471.71,37553.17,2024-09-16,N
P-4732,Product_4732,Fashion,Men,Brand_5,48880.42,32325.02,2024-12-25,N
P-4733,Product_4733,Home,Decor,Brand_42,28031.49,16901.44,2022-08-08,Y
P-4734,Product_4734,Electronics,Accessories,Brand_46,40183.01,27781.34,2024-12-13,N
P-4735,Product_4735,Grocery,Food,Brand_13,39567.28,24031.27,2022-12-30,N
P-4736,Product_4736,Electronics,Mobile,Brand_23,5376.05,3453.76,2024-05-20,N
P-4737,Product_4737,Grocery,Beverages,Brand_48,22865.09,14958.33,2024-12-08,N
P-4738,Product_4738,Home,Furniture,Brand_100,20115.98,12454.71,2023-10-06,N
P-4739,Product_4739,Fashion,Women,Brand_51,34427.41,18577.71,2023-03-29,N
P-4740,Product_4740,Fashion,Women,Brand_42,20207.99,14194.63,2024-03-01,Y
P-4741,Product_4741,Home,Decor,Brand_37,35409.3,26902.84,2023-01-13,Y
P-4742,Product_4742,Grocery,Beverages,Brand_2,2033.9,1144.55,2023-11-30,Y
P-4743,Product_4743,Fashion,Kids,Brand_32,8100.61,6115.44,2022-05-15,Y
P-4744,Product_4744,Electronics,Mobile,Brand_68,24282.5,18906.85,2024-04-21,Y
P-4745,Product_4745,Fashion,Women,Brand_87,23514.0,18660.64,2024-01-01,N
P-4746,Product_4746,Grocery,Food,Brand_72,8871.43,6040.79,2023-07-24,Y
P-4747,Product_4747,Electronics,Laptop,Brand_93,14868.82,10954.48,2022-02-03,N
P-4748,Product_4748,Fashion,Men,Brand_64,2653.6,1972.55,2022-08-06,N
P-4749,Product_4749,Home,Furniture,Brand_32,644.72,422.44,2022-11-03,Y
P-4750,Product_4750,Electronics,Accessories,Brand_49,15605.24,12103.33,2022-04-07,Y
P-4751,Product_4751,Electronics,Accessories,Brand_18,29208.92,22935.32,2023-11-12,N
P-4752,Product_4752,Electronics,Laptop,Brand_75,49776.71,27195.3,2022-04-16,Y
P-4753,Product_4753,Electronics,Accessories,Brand_97,18746.94,12380.47,2023-09-13,N
P-4754,Product_4754,Electronics,Accessories,Brand_24,172.97,132.33,2022-06-17,Y
P-4755,Product_4755,Grocery,Food,Brand_23,11088.61,7003.58,2022-10-25,N
P-4756,Product_4756,Electronics,Mobile,Brand_64,12292.65,8326.09,2022-03-09,Y
P-4757,Product_4757,Home,Furniture,Brand_1,34762.61,18687.0,2022-06-18,Y
P-4758,Product_4758,Fashion,Kids,Brand_86,2706.11,1631.75,2022-05-07,N
P-4759,Product_4759,Home,Furniture,Brand_16,47342.19,25265.5,2024-04-05,N
P-4760,Product_4760,Electronics,Mobile,Brand_12,6919.42,3614.15,2023-03-14,Y
P-4761,Product_4761,Grocery,Beverages,Brand_67,20692.45,11362.62,2023-07-12,Y
P-4762,Product_4762,Home,Furniture,Brand_69,28977.65,19151.46,2022-06-09,N
P-4763,Product_4763,Fashion,Men,Brand_10,44043.09,34694.26,2024-03-09,Y
P-4764,Product_4764,Home,Decor,Brand_63,45843.82,29151.21,2023-04-13,N
P-4765,Product_4765,Electronics,Mobile,Brand_49,946.32,615.94,2022-03-05,Y
P-4766,Product_4766,Home,Furniture,Brand_88,7752.67,5357.1,2022-12-05,N
P-4767,Product_4767,Fashion,Kids,Brand_52,27026.14,20066.15,2023-06-14,Y
P-4768,Product_4768,Electronics,Mobile,Brand_19,13594.65,7383.35,2023-03-11,N
P-4769,Product_4769,Fashion,Women,Brand_68,44332.51,32805.17,2022-10-14,Y
P-4770,Product_4770,Grocery,Beverages,Brand_60,10629.91,7976.09,2024-01-03,N
P-4771,Product_4771,Electronics,Mobile,Brand_5,30415.5,18337.51,2023-10-18,Y
P-4772,Product_4772,Electronics,Laptop,Brand_35,25017.62,15975.66,2024-02-21,Y
P-4773,Product_4773,Electronics,Accessories,Brand_2,8026.8,6198.69,2023-09-03,N
P-4774,Product_4774,Electronics,Laptop,Brand_32,19221.31,13088.1,2022-11-13,N
P-4775,Product_4775,Grocery,Beverages,Brand_51,3103.58,1957.6,2023-01-29,N
P-4776,Product_4776,Fashion,Kids,Brand_52,22711.25,15054.71,2023-11-29,N
P-4777,Product_4777,Electronics,Mobile,Brand_59,44368.14,35181.46,2023-03-06,Y
P-4778,Product_4778,Electronics,Laptop,Brand_95,5564.02,4031.65,2024-02-10,Y
P-4779,Product_4779,Grocery,Food,Brand_26,25587.18,17947.84,2023-03-21,Y
P-4780,Product_4780,Home,Decor,Brand_26,20567.27,14472.55,2022-04-18,Y
P-4781,Product_4781,Fashion,Women,Brand_62,34031.3,24266.74,2022-10-10,N
P-4782,Product_4782,Electronics,Accessories,Brand_85,12203.27,7545.94,2024-09-11,N
P-4783,Product_4783,Electronics,Laptop,Brand_25,10551.55,7356.2,2024-07-31,N
P-4784,Product_4784,Grocery,Food,Brand_61,39075.81,30829.38,2022-11-25,Y
P-4785,Product_4785,Grocery,Food,Brand_82,5434.01,4148.29,2023-03-03,N
P-4786,Product_4786,Electronics,Laptop,Brand_50,32602.79,16906.62,2022-09-30,Y
P-4787,Product_4787,Grocery,Food,Brand_79,49018.66,38085.57,2022-12-24,Y
P-4788,Product_4788,Home,Furniture,Brand_92,21885.28,11589.78,2022-05-16,Y
P-4789,Product_4789,Grocery,Beverages,Brand_25,2949.72,2213.88,2023-06-26,Y
P-4790,Product_4790,Grocery,Food,Brand_62,39196.51,26607.98,2022-02-23,N
P-4791,Product_4791,Fashion,Women,Brand_62,10730.06,8153.54,2022-05-08,N
P-4792,Product_4792,Grocery,Food,Brand_8,9282.77,5328.9,2022-12-29,N
P-4793,Product_4793,Home,Decor,Brand_44,33395.53,19623.5,2024-02-16,Y
P-4794,Product_4794,Grocery,Food,Brand_51,41302.47,30518.02,2023-03-26,N
P-4795,Product_4795,Fashion,Men,Brand_14,21021.09,10926.92,2023-01-07,N
P-4796,Product_4796,Fashion,Women,Brand_17,3369.35,2665.06,2024-03-10,N
P-4797,Product_4797,Electronics,Accessories,Brand_25,31580.62,16819.25,2023-10-18,N
P-4798,Product_4798,Electronics,Accessories,Brand_27,1627.85,948.93,2023-06-03,Y
P-4799,Product_4799,Grocery,Food,Brand_36,4439.92,2782.66,2022-02-06,N
P-4800,Product_4800,Home,Furniture,Brand_58,582.98,458.27,2023-09-07,Y
P-4801,Product_4801,Fashion,Kids,Brand_55,45137.68,25057.87,2024-10-20,Y
P-4802,Product_4802,Grocery,Beverages,Brand_59,22760.27,11523.48,2022-12-23,Y
P-4803,Product_4803,Fashion,Kids,Brand_3,35352.05,17842.48,2023-04-20,Y
P-4804,Product_4804,Electronics,Mobile,Brand_90,14042.28,7410.92,2024-01-22,Y
P-4805,Product_4805,Fashion,Women,Brand_91,16587.4,12994.15,2022-11-11,Y
P-4806,Product_4806,Fashion,Kids,Brand_96,15267.12,9820.03,2023-07-10,N
P-4807,Product_4807,Home,Decor,Brand_96,10118.34,6500.16,2022-06-20,Y
P-4808,Product_4808,Grocery,Beverages,Brand_3,37435.33,23258.4,2024-08-23,Y
P-4809,Product_4809,Electronics,Mobile,Brand_71,32064.28,17961.22,2022-12-29,Y
P-4810,Product_4810,Grocery,Beverages,Brand_57,29146.38,18965.5,2022-12-08,N
P-4811,Product_4811,Home,Decor,Brand_93,6520.39,4633.6,2023-06-30,N
P-4812,Product_4812,Fashion,Women,Brand_34,36663.77,22435.85,2022-10-17,N
P-4813,Product_4813,Fashion,Women,Brand_20,42665.52,27800.26,2022-12-30,N
P-4814,Product_4814,Electronics,Accessories,Brand_30,19402.32,15060.53,2022-09-09,Y
P-4815,Product_4815,Home,Furniture,Brand_42,36910.97,20970.92,2022-08-26,N
P-4816,Product_4816,Electronics,Accessories,Brand_65,2843.94,1764.84,2024-09-20,Y
P-4817,Product_4817,Electronics,Mobile,Brand_28,4521.99,2788.6,2023-08-02,Y
P-4818,Product_4818,Fashion,Kids,Brand_71,7538.25,5760.6,2024-02-11,N
P-4819,Product_4819,Electronics,Laptop,Brand_31,46894.04,35543.79,2024-09-07,N
P-4820,Product_4820,Electronics,Accessories,Brand_72,4279.36,3405.87,2024-04-12,N
P-4821,Product_4821,Grocery,Food,Brand_60,2831.84,1715.93,2024-07-07,N
P-4822,Product_4822,Grocery,Beverages,Brand_29,10779.12,6612.23,2023-11-14,Y
P-4823,Product_4823,Electronics,Laptop,Brand_87,35736.76,19446.22,2022-10-14,Y
P-4824,Product_4824,Grocery,Beverages,Brand_44,5947.14,4186.7,2023-02-02,N
P-4825,Product_4825,Grocery,Food,Brand_97,35905.75,18661.73,2022-05-06,N
P-4826,Product_4826,Home,Furniture,Brand_84,6515.47,3799.38,2023-01-09,N
P-4827,Product_4827,Fashion,Men,Brand_78,35434.31,23832.57,2022-04-04,N
P-4828,Product_4828,Grocery,Beverages,Brand_21,19584.25,11967.36,2024-09-10,N
P-4829,Product_4829,Grocery,Food,Brand_37,21288.85,13592.88,2022-08-28,Y
P-4830,Product_4830,Grocery,Beverages,Brand_54,14194.33,9200.27,2024-07-26,N
P-4831,Product_4831,Home,Decor,Brand_57,36224.62,21687.67,2024-04-11,N
P-4832,Product_4832,Fashion,Kids,Brand_31,8916.34,6417.86,2023-04-28,N
P-4833,Product_4833,Home,Furniture,Brand_55,34101.42,25362.72,2022-03-12,N
P-4834,Product_4834,Electronics,Laptop,Brand_52,22378.39,17225.66,2024-06-10,Y
P-4835,Product_4835,Fashion,Men,Brand_27,15033.78,10931.36,2024-08-06,Y
P-4836,Product_4836,Home,Decor,Brand_42,3392.16,2271.28,2024-06-11,Y
P-4837,Product_4837,Home,Furniture,Brand_86,19802.79,12054.34,2024-02-11,Y
P-4838,Product_4838,Home,Decor,Brand_1,14849.85,11645.98,2023-09-26,N
P-4839,Product_4839,Home,Furniture,Brand_89,25332.66,14344.14,2024-10-06,N
P-4840,Product_4840,Home,Decor,Brand_58,39812.69,26879.44,2024-10-14,Y
P-4841,Product_4841,Electronics,Laptop,Brand_60,41147.25,23583.17,2024-12-21,Y
P-4842,Product_4842,Fashion,Women,Brand_4,14486.18,10362.47,2024-03-07,Y
P-4843,Product_4843,Grocery,Food,Brand_30,6752.61,4114.17,2022-11-01,N
P-4844,Product_4844,Grocery,Food,Brand_43,8758.99,4979.77,2022-06-12,N
P-4845,Product_4845,Home,Furniture,Brand_54,13163.28,9055.98,2024-11-22,Y
